# t  y_dokladne  y_BME
8.900000000000000e-01  1.000000000000017e+00  1.000000000000000e+00
9.000000000000000e-01  1.000000000000010e+00  1.000000000000000e+00
9.100000000000000e-01  1.000000000000006e+00  1.000000000000000e+00
9.200000000000000e-01  1.000000000000004e+00  1.000000000000000e+00
9.300000000000000e-01  1.000000000000002e+00  1.000000000000000e+00
9.400000000000001e-01  1.000000000000001e+00  1.000000000000000e+00
9.500000000000001e-01  1.000000000000001e+00  1.000000000000000e+00
9.600000000000000e-01  1.000000000000000e+00  1.000000000000000e+00
9.700000000000000e-01  1.000000000000000e+00  1.000000000000000e+00
9.800000000000000e-01  1.000000000000000e+00  1.000000000000000e+00
9.900000000000000e-01  1.000000000000000e+00  1.000000000000000e+00
1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00
