# t  y_dokladne  y_PME
8.000000000000000e-01  1.000000000001702e+00  1.000000000084027e+00
8.100000000000001e-01  1.000000000001031e+00  1.000000000055915e+00
8.200000000000001e-01  1.000000000000623e+00  1.000000000037141e+00
8.300000000000001e-01  1.000000000000375e+00  1.000000000024626e+00
8.400000000000000e-01  1.000000000000225e+00  1.000000000016299e+00
8.500000000000000e-01  1.000000000000135e+00  1.000000000010769e+00
8.600000000000000e-01  1.000000000000081e+00  1.000000000007103e+00
8.700000000000000e-01  1.000000000000048e+00  1.000000000004677e+00
8.800000000000000e-01  1.000000000000029e+00  1.000000000003074e+00
8.900000000000000e-01  1.000000000000017e+00  1.000000000002017e+00
9.000000000000000e-01  1.000000000000010e+00  1.000000000001322e+00
9.100000000000000e-01  1.000000000000006e+00  1.000000000000865e+00
9.200000000000000e-01  1.000000000000004e+00  1.000000000000565e+00
9.300000000000000e-01  1.000000000000002e+00  1.000000000000368e+00
9.400000000000001e-01  1.000000000000001e+00  1.000000000000240e+00
9.500000000000001e-01  1.000000000000001e+00  1.000000000000156e+00
9.600000000000000e-01  1.000000000000000e+00  1.000000000000101e+00
9.700000000000000e-01  1.000000000000000e+00  1.000000000000066e+00
9.800000000000000e-01  1.000000000000000e+00  1.000000000000042e+00
9.900000000000000e-01  1.000000000000000e+00  1.000000000000027e+00
1.000000000000000e+00  1.000000000000000e+00  1.000000000000018e+00
