log10(x) x f_dokl f_obl blad_wzgledny
-6.7800000000000000002 1.6595869074375606343e-07 0.9999999999999986229 0.99999999999999862285 5.4210109e-20
-6.77 1.6982436524617443547e-07 0.99999999999999855796 0.99999999999999855801 5.4210109e-20
-6.7600000000000000002 1.737800828749375467e-07 0.99999999999999849003 0.99999999999999849003 0
-6.75 1.7782794100389228012e-07 0.99999999999999841885 0.99999999999999841891 5.4210109e-20
-6.7399999999999999998 1.8197008586099834402e-07 0.99999999999999834431 0.99999999999999834431 0
-6.73 1.8620871366628674487e-07 0.99999999999999826631 0.99999999999999826636 5.4210109e-20
-6.7199999999999999998 1.9054607179632471827e-07 0.99999999999999818461 0.99999999999999818461 0
-6.71 1.9498445997580453235e-07 0.99999999999999809907 0.99999999999999809907 0
-6.6999999999999999998 1.9952623149688796014e-07 0.99999999999999800946 0.99999999999999800951 5.4210109e-20
-6.6900000000000000001 2.0417379446695293314e-07 0.99999999999999791568 0.99999999999999791562 5.4210109e-20
-6.6799999999999999998 2.0892961308540394832e-07 0.99999999999999781745 0.99999999999999781739 5.4210109e-20
-6.6700000000000000001 2.1379620895022320975e-07 0.99999999999999771456 0.99999999999999771461 5.4210109e-20
-6.6599999999999999999 2.1877616239495525622e-07 0.99999999999999760684 0.99999999999999760684 0
-6.6500000000000000001 2.2387211385683396119e-07 0.99999999999999749408 0.99999999999999749408 0
-6.6399999999999999999 2.2908676527677730458e-07 0.99999999999999737596 0.99999999999999737601 5.4210109e-20
-6.6300000000000000001 2.3442288153199221181e-07 0.99999999999999725231 0.99999999999999725231 0
-6.6199999999999999999 2.3988329190194904653e-07 0.9999999999999971228 0.99999999999999712285 5.4210109e-20
-6.6100000000000000001 2.4547089156850303562e-07 0.99999999999999698722 0.99999999999999698722 0
-6.5999999999999999999 2.5118864315095801111e-07 0.99999999999999684519 0.99999999999999684519 0
-6.5900000000000000001 2.5703957827688638007e-07 0.99999999999999669654 0.99999999999999669654 0
-6.5799999999999999999 2.6302679918953819174e-07 0.99999999999999654085 0.99999999999999654085 0
-6.5700000000000000002 2.6915348039269157174e-07 0.99999999999999637784 0.99999999999999637779 5.4210109e-20
-6.5599999999999999999 2.7542287033381664487e-07 0.99999999999999620714 0.99999999999999620714 0
-6.5500000000000000002 2.818382931264453819e-07 0.99999999999999602835 0.99999999999999602835 0
-6.54 2.8840315031266059424e-07 0.99999999999999584116 0.99999999999999584122 5.4210109e-20
-6.5300000000000000002 2.951209226666385708e-07 0.99999999999999564519 0.99999999999999564519 0
-6.52 3.0199517204020161985e-07 0.99999999999999543995 0.99999999999999543995 0
-6.5100000000000000002 3.0902954325135905195e-07 0.99999999999999522507 0.99999999999999522507 0
-6.5 3.162277660168379332e-07 0.99999999999999499998 0.99999999999999499998 0
-6.4899999999999999998 3.2359365692962826268e-07 0.99999999999999476433 0.99999999999999476439 5.4210109e-20
-6.48 3.3113112148259109431e-07 0.99999999999999451762 0.99999999999999451762 0
-6.4699999999999999998 3.3884415613920254706e-07 0.9999999999999942592 0.99999999999999425926 5.4210109e-20
-6.46 3.4673685045253163946e-07 0.9999999999999939887 0.99999999999999398864 5.4210109e-20
-6.4499999999999999998 3.5481338923357545842e-07 0.99999999999999370539 0.99999999999999370534 5.4210109e-20
-6.4400000000000000001 3.6307805477010134247e-07 0.9999999999999934087 0.9999999999999934087 0
-6.4299999999999999998 3.7153522909717253861e-07 0.99999999999999309808 0.99999999999999309808 0
-6.4200000000000000001 3.8018939632056119616e-07 0.99999999999999277282 0.99999999999999277282 0
-6.4099999999999999999 3.8904514499428060109e-07 0.99999999999999243221 0.99999999999999243216 5.4210109e-20
-6.4000000000000000001 3.9810717055349725076e-07 0.99999999999999207551 0.99999999999999207557 5.4210109e-20
-6.3899999999999999999 4.0738027780411273049e-07 0.99999999999999170206 0.99999999999999170206 0
-6.3800000000000000001 4.1686938347033540177e-07 0.99999999999999131099 0.99999999999999131099 0
-6.3699999999999999999 4.2657951880159265799e-07 0.99999999999999090148 0.99999999999999090148 0
-6.3600000000000000001 4.3651583224016596746e-07 0.99999999999999047268 0.99999999999999047268 0
-6.3499999999999999999 4.4668359215096311856e-07 0.99999999999999002371 0.99999999999999002371 0
-6.3400000000000000001 4.5708818961487502901e-07 0.9999999999999895535 0.9999999999999895535 0
-6.3299999999999999999 4.6773514128719819357e-07 0.99999999999998906121 0.99999999999998906116 5.4210109e-20
-6.3200000000000000002 4.7863009232263834393e-07 0.99999999999998854568 0.99999999999998854562 5.4210109e-20
-6.3099999999999999999 4.8977881936844619591e-07 0.99999999999998800585 0.9999999999999880058 5.4210109e-20
-6.3000000000000000002 5.0118723362727228503e-07 0.99999999999998744055 0.9999999999999874406 5.4210109e-20
-6.29 5.1286138399136485557e-07 0.99999999999998684868 0.99999999999998684863 5.4210109e-20
-6.2800000000000000002 5.2480746024977259736e-07 0.99999999999998622884 0.9999999999999862289 5.4210109e-20
-6.27 5.3703179637025273091e-07 0.99999999999998557984 0.99999999999998557989 5.4210109e-20
-6.2600000000000000002 5.495408738576245521e-07 0.99999999999998490026 0.99999999999998490021 5.4210109e-20
-6.25 5.6234132519034908038e-07 0.99999999999998418859 0.99999999999998418865 5.4210109e-20
-6.2399999999999999998 5.7543993733715693004e-07 0.99999999999998344342 0.99999999999998344347 5.4210109e-20
-6.23 5.8884365535558896724e-07 0.99999999999998266317 0.99999999999998266317 0
-6.2199999999999999998 6.0255958607435774697e-07 0.99999999999998184612 0.99999999999998184612 0
-6.21 6.1659500186148216635e-07 0.99999999999998099052 0.99999999999998099057 5.4210109e-20
-6.1999999999999999998 6.3095734448019324942e-07 0.99999999999998009464 0.99999999999998009459 5.4210109e-20
-6.1900000000000000001 6.456542290346555159e-07 0.99999999999997915654 0.99999999999997915654 0
-6.1799999999999999998 6.606934480075960065e-07 0.9999999999999781742 0.99999999999997817425 5.4210109e-20
-6.1700000000000000001 6.7608297539198177106e-07 0.99999999999997714561 0.99999999999997714556 5.4210109e-20
-6.1599999999999999999 6.9183097091893648754e-07 0.99999999999997606851 0.99999999999997606851 0
-6.1500000000000000001 7.0794578438413791081e-07 0.99999999999997494062 0.99999999999997494062 0
-6.1399999999999999999 7.2443596007499006354e-07 0.99999999999997375965 0.9999999999999737596 5.4210109e-20
-6.1300000000000000001 7.4131024130091751493e-07 0.99999999999997252296 0.99999999999997252296 0
-6.1199999999999999999 7.5857757502918376876e-07 0.99999999999997122798 0.99999999999997122798 0
-6.1100000000000000001 7.7624711662869173388e-07 0.99999999999996987203 0.99999999999996987197 5.4210109e-20
-6.0999999999999999999 7.9432823472428150208e-07 0.99999999999996845216 0.9999999999999684521 5.4210109e-20
-6.0900000000000000001 8.1283051616409924656e-07 0.99999999999996696534 0.99999999999996696534 0
-6.0799999999999999999 8.3176377110267100615e-07 0.99999999999996540848 0.99999999999996540842 5.4210109e-20
-6.0700000000000000002 8.511380382023764678e-07 0.99999999999996377821 0.99999999999996377821 0
-6.0599999999999999999 8.7096358995608063753e-07 0.99999999999996207114 0.99999999999996207114 0
-6.0500000000000000002 8.9125093813374552993e-07 0.99999999999996028361 0.99999999999996028361 0
-6.04 9.1201083935590974212e-07 0.99999999999995841179 0.99999999999995841185 5.4210109e-20
-6.0300000000000000002 9.3325430079699104355e-07 0.99999999999995645183 0.99999999999995645183 0
-6.02 9.5499258602143594977e-07 0.99999999999995439949 0.99999999999995439943 5.4210109e-20
-6.0100000000000000002 9.772372209558106827e-07 0.99999999999995225038 0.99999999999995225033 5.4210109e-20
-6 1e-06 0.99999999999995000001 0.99999999999994999996 5.4210109e-20
-5.9899999999999999998 1.0232929922807541309e-06 0.99999999999994764355 0.99999999999994764355 0
-5.98 1.0471285480508995335e-06 0.99999999999994517607 0.99999999999994517612 5.4210109e-20
-5.9699999999999999998 1.0715193052376064174e-06 0.99999999999994259231 0.99999999999994259236 5.4210109e-20
-5.96 1.0964781961431850131e-06 0.99999999999993988679 0.99999999999993988674 5.4210109e-20
-5.9499999999999999998 1.1220184543019634356e-06 0.99999999999993705372 0.99999999999993705372 0
-5.9400000000000000001 1.1481536214968827515e-06 0.99999999999993408718 0.99999999999993408712 5.4210109e-20
-5.9299999999999999998 1.1748975549395295417e-06 0.99999999999993098077 0.99999999999993098077 0
-5.9200000000000000001 1.2022644346174129059e-06 0.999999999999927728 0.99999999999992772806 5.4210109e-20
-5.9099999999999999999 1.2302687708123815342e-06 0.99999999999992432193 0.99999999999992432193 0
-5.9000000000000000001 1.2589254117941672104e-06 0.99999999999992075534 0.99999999999992075534 0
-5.8899999999999999999 1.2882495516931339629e-06 0.99999999999991702064 0.9999999999999170207 5.4210109e-20
-5.8800000000000000001 1.3182567385564071021e-06 0.99999999999991310998 0.99999999999991310998 0
-5.8699999999999999999 1.3489628825916536093e-06 0.99999999999990901495 0.99999999999990901495 0
-5.8600000000000000001 1.3803842646028848378e-06 0.99999999999990472698 0.99999999999990472693 5.4210109e-20
-5.8499999999999999999 1.4125375446227543022e-06 0.99999999999990023687 0.99999999999990023692 5.4210109e-20
-5.8400000000000000001 1.4454397707459275119e-06 0.99999999999989553517 0.99999999999989553517 0
-5.8299999999999999999 1.4791083881682074222e-06 0.99999999999989061192 0.99999999999989061192 0
-5.8200000000000000002 1.5135612484362081624e-06 0.99999999999988545664 0.99999999999988545664 0
-5.8099999999999999999 1.5488166189124813446e-06 0.99999999999988005835 0.9999999999998800584 5.4210109e-20
-5.8000000000000000002 1.5848931924611134852e-06 0.9999999999998744057 0.9999999999998744057 0
-5.79 1.6218100973589299728e-06 0.9999999999998684866 0.9999999999998684866 0
-5.7800000000000000002 1.6595869074375606343e-06 0.99999999999986228854 0.99999999999986228854 0
-5.77 1.6982436524617443546e-06 0.9999999999998557984 0.9999999999998557984 0
-5.7600000000000000002 1.737800828749375467e-06 0.9999999999998490024 0.9999999999998490024 0
-5.75 1.7782794100389228012e-06 0.99999999999984188614 0.99999999999984188614 0
-5.7399999999999999998 1.8197008586099834401e-06 0.99999999999983443441 0.99999999999983443441 0
-5.73 1.8620871366628674486e-06 0.99999999999982663157 0.99999999999982663163 5.4210109e-20
-5.7199999999999999998 1.9054607179632471827e-06 0.99999999999981846097 0.99999999999981846097 0
-5.71 1.9498445997580453235e-06 0.99999999999980990532 0.99999999999980990532 0
-5.6999999999999999998 1.9952623149688796013e-06 0.99999999999980094639 0.99999999999980094644 5.4210109e-20
-5.6900000000000000001 2.0417379446695293314e-06 0.99999999999979156533 0.99999999999979156528 5.4210109e-20
-5.6799999999999999998 2.0892961308540394832e-06 0.99999999999978174208 0.99999999999978174208 0
-5.6700000000000000001 2.1379620895022320976e-06 0.99999999999977145593 0.99999999999977145593 0
-5.6599999999999999999 2.1877616239495525621e-06 0.99999999999976068498 0.99999999999976068492 5.4210109e-20
-5.6500000000000000001 2.238721138568339612e-06 0.9999999999997494064 0.9999999999997494064 0
-5.6399999999999999999 2.2908676527677730458e-06 0.99999999999973759629 0.99999999999973759629 0
-5.6300000000000000001 2.3442288153199221181e-06 0.99999999999972522956 0.99999999999972522956 0
-5.6199999999999999999 2.3988329190194904653e-06 0.99999999999971228001 0.99999999999971228007 5.4210109e-20
-5.6100000000000000001 2.4547089156850303561e-06 0.99999999999969872022 0.99999999999969872017 5.4210109e-20
-5.5999999999999999999 2.5118864315095801111e-06 0.99999999999968452135 0.99999999999968452135 0
-5.5900000000000000001 2.5703957827688638006e-06 0.9999999999996696533 0.99999999999966965325 5.4210109e-20
-5.5799999999999999999 2.6302679918953819173e-06 0.99999999999965408448 0.99999999999965408454 5.4210109e-20
-5.5700000000000000002 2.6915348039269157174e-06 0.99999999999963778204 0.99999999999963778204 0
-5.5599999999999999999 2.7542287033381664486e-06 0.99999999999962071122 0.99999999999962071117 5.4210109e-20
-5.5500000000000000002 2.8183829312644538192e-06 0.99999999999960283587 0.99999999999960283593 5.4210109e-20
-5.54 2.8840315031266059424e-06 0.9999999999995841181 0.99999999999958411815 5.4210109e-20
-5.5300000000000000002 2.9512092266663857078e-06 0.99999999999956451822 0.99999999999956451816 5.4210109e-20
-5.52 3.0199517204020161986e-06 0.9999999999995439946 0.99999999999954399454 5.4210109e-20
-5.5100000000000000002 3.0902954325135905195e-06 0.9999999999995225037 0.9999999999995225037 0
-5.5 3.162277660168379332e-06 0.9999999999995 0.9999999999995 0
-5.4899999999999999998 3.2359365692962826268e-06 0.99999999999947643574 0.99999999999947643574 0
-5.48 3.3113112148259109431e-06 0.99999999999945176092 0.99999999999945176092 0
-5.4699999999999999998 3.3884415613920254706e-06 0.99999999999942592319 0.99999999999942592319 0
-5.46 3.4673685045253163945e-06 0.99999999999939886779 0.99999999999939886779 0
-5.4499999999999999998 3.5481338923357545843e-06 0.99999999999937053726 0.99999999999937053726 0
-5.4400000000000000001 3.6307805477010134246e-06 0.99999999999934087165 0.99999999999934087165 0
-5.4299999999999999998 3.7153522909717253862e-06 0.99999999999930980785 0.99999999999930980785 0
-5.4200000000000000001 3.8018939632056119616e-06 0.9999999999992772801 0.99999999999927728016 5.4210109e-20
-5.4099999999999999999 3.8904514499428060111e-06 0.9999999999992432194 0.9999999999992432194 0
-5.4000000000000000001 3.9810717055349725078e-06 0.99999999999920755338 0.99999999999920755338 0
-5.3899999999999999999 4.0738027780411273052e-06 0.99999999999917020657 0.99999999999917020652 5.4210109e-20
-5.3800000000000000001 4.1686938347033540176e-06 0.99999999999913109962 0.99999999999913109956 5.4210109e-20
-5.3699999999999999999 4.2657951880159265799e-06 0.99999999999909014957 0.99999999999909014957 0
-5.3600000000000000001 4.3651583224016596748e-06 0.99999999999904726965 0.99999999999904726959 5.4210109e-20
-5.3499999999999999999 4.4668359215096311857e-06 0.99999999999900236882 0.99999999999900236888 5.4210109e-20
-5.3400000000000000001 4.5708818961487502899e-06 0.99999999999895535191 0.99999999999895535191 0
-5.3299999999999999999 4.6773514128719819357e-06 0.99999999999890611921 0.99999999999890611915 5.4210109e-20
-5.3200000000000000002 4.7863009232263834392e-06 0.99999999999885456615 0.99999999999885456621 5.4210109e-20
-5.3099999999999999999 4.8977881936844619592e-06 0.99999999999880058357 0.99999999999880058357 0
-5.3000000000000000002 5.0118723362727228499e-06 0.99999999999874405679 0.99999999999874405673 5.4210109e-20
-5.29 5.1286138399136485555e-06 0.99999999999868486602 0.99999999999868486602 0
-5.2800000000000000002 5.2480746024977259736e-06 0.99999999999862288565 0.99999999999862288565 0
-5.27 5.3703179637025273091e-06 0.99999999999855798428 0.99999999999855798422 5.4210109e-20
-5.2600000000000000002 5.4954087385762455209e-06 0.99999999999849002415 0.99999999999849002415 0
-5.25 5.6234132519034908038e-06 0.99999999999841886119 0.99999999999841886113 5.4210109e-20
-5.2399999999999999998 5.7543993733715693007e-06 0.99999999999834434441 0.99999999999834434435 5.4210109e-20
-5.23 5.8884365535558896726e-06 0.99999999999826631573 0.99999999999826631573 0
-5.2199999999999999998 6.0255958607435774697e-06 0.99999999999818460971 0.99999999999818460971 0
-5.21 6.1659500186148216632e-06 0.99999999999809905304 0.99999999999809905304 0
-5.1999999999999999998 6.3095734448019324942e-06 0.99999999999800946417 0.99999999999800946412 5.4210109e-20
-5.1900000000000000001 6.4565422903465551588e-06 0.99999999999791565309 0.99999999999791565309 0
-5.1799999999999999998 6.6069344800759600649e-06 0.99999999999781742085 0.9999999999978174208 5.4210109e-20
-5.1700000000000000001 6.7608297539198177105e-06 0.99999999999771455907 0.99999999999771455907 0
-5.1599999999999999999 6.9183097091893648754e-06 0.99999999999760684954 0.99999999999760684954 0
-5.1500000000000000001 7.0794578438413791079e-06 0.99999999999749406384 0.99999999999749406379 5.4210109e-20
-5.1399999999999999999 7.2443596007499006354e-06 0.99999999999737596267 0.99999999999737596273 5.4210109e-20
-5.1300000000000000001 7.4131024130091751493e-06 0.99999999999725229565 0.99999999999725229559 5.4210109e-20
-5.1199999999999999999 7.5857757502918376877e-06 0.99999999999712280033 0.99999999999712280033 0
-5.1100000000000000001 7.7624711662869173393e-06 0.99999999999698720209 0.99999999999698720209 0
-5.0999999999999999999 7.9432823472428150204e-06 0.99999999999684521329 0.99999999999684521324 5.4210109e-20
-5.0900000000000000001 8.128305161640992465e-06 0.99999999999669653275 0.9999999999966965328 5.4210109e-20
-5.0799999999999999999 8.3176377110267100617e-06 0.99999999999654084516 0.99999999999654084516 0
-5.0700000000000000002 8.5113803820237646783e-06 0.99999999999637782019 0.99999999999637782019 0
-5.0599999999999999999 8.7096358995608063749e-06 0.99999999999620711212 0.99999999999620711212 0
-5.0500000000000000002 8.9125093813374552996e-06 0.99999999999602835884 0.99999999999602835884 0
-5.04 9.1201083935590974212e-06 0.99999999999584118115 0.99999999999584118109 5.4210109e-20
-5.0300000000000000002 9.3325430079699104351e-06 0.99999999999564518206 0.99999999999564518206 0
-5.02 9.5499258602143594975e-06 0.99999999999543994579 0.99999999999543994584 5.4210109e-20
-5.0100000000000000002 9.772372209558106827e-06 0.99999999999522503708 0.99999999999522503702 5.4210109e-20
-5 9.9999999999999999999e-06 0.99999999999500000002 0.99999999999500000002 0
-4.9899999999999999998 1.0232929922807541309e-05 0.99999999999476435724 0.99999999999476435724 0
-4.98 1.0471285480508995335e-05 0.99999999999451760904 0.99999999999451760898 5.4210109e-20
-4.9699999999999999998 1.0715193052376064174e-05 0.9999999999942592319 0.9999999999942592319 0
-4.96 1.0964781961431850132e-05 0.99999999999398867781 0.99999999999398867781 0
-4.9499999999999999998 1.1220184543019634356e-05 0.99999999999370537296 0.99999999999370537296 0
-4.9400000000000000001 1.1481536214968827516e-05 0.99999999999340871633 0.99999999999340871627 5.4210109e-20
-4.9299999999999999998 1.1748975549395295418e-05 0.99999999999309807869 0.99999999999309807869 0
-4.9200000000000000001 1.2022644346174129059e-05 0.99999999999277280113 0.99999999999277280113 0
-4.9099999999999999999 1.2302687708123815342e-05 0.99999999999243219376 0.99999999999243219381 5.4210109e-20
-4.9000000000000000001 1.2589254117941672104e-05 0.99999999999207553407 0.99999999999207553401 5.4210109e-20
-4.8899999999999999999 1.2882495516931339629e-05 0.99999999999170206545 0.9999999999917020655 5.4210109e-20
-4.8800000000000000001 1.318256738556407102e-05 0.99999999999131099584 0.99999999999131099584 0
-4.8699999999999999999 1.3489628825916536093e-05 0.99999999999090149571 0.99999999999090149571 0
-4.8600000000000000001 1.3803842646028848379e-05 0.99999999999047269641 0.99999999999047269636 5.4210109e-20
-4.8499999999999999999 1.4125375446227543022e-05 0.99999999999002368845 0.99999999999002368845 0
-4.8400000000000000001 1.445439770745927512e-05 0.99999999998955351935 0.9999999999895535193 5.4210109e-20
-4.8299999999999999999 1.4791083881682074222e-05 0.99999999998906119187 0.99999999998906119187 0
-4.8200000000000000002 1.5135612484362081625e-05 0.99999999998854566176 0.99999999998854566176 0
-4.8099999999999999999 1.5488166189124813447e-05 0.99999999998800583539 0.99999999998800583544 5.4210109e-20
-4.8000000000000000002 1.5848931924611134852e-05 0.99999999998744056783 0.99999999998744056788 5.4210109e-20
-4.79 1.6218100973589299728e-05 0.99999999998684866007 0.99999999998684866007 0
-4.7800000000000000002 1.6595869074375606343e-05 0.99999999998622885649 0.99999999998622885649 0
-4.77 1.6982436524617443546e-05 0.99999999998557984249 0.99999999998557984244 5.4210109e-20
-4.7600000000000000002 1.737800828749375467e-05 0.99999999998490024143 0.99999999998490024143 0
-4.75 1.7782794100389228013e-05 0.99999999998418861172 0.99999999998418861167 5.4210109e-20
-4.7399999999999999998 1.8197008586099834401e-05 0.99999999998344344391 0.99999999998344344396 5.4210109e-20
-4.73 1.8620871366628674487e-05 0.99999999998266315748 0.99999999998266315743 5.4210109e-20
-4.7199999999999999998 1.9054607179632471827e-05 0.99999999998184609725 0.99999999998184609725 0
-4.71 1.9498445997580453236e-05 0.99999999998099053017 0.99999999998099053022 5.4210109e-20
-4.6999999999999999998 1.9952623149688796014e-05 0.9999999999800946415 0.9999999999800946415 0
-4.6900000000000000001 2.0417379446695293314e-05 0.99999999997915653085 0.9999999999791565308 5.4210109e-20
-4.6799999999999999998 2.0892961308540394831e-05 0.99999999997817420839 0.99999999997817420839 0
-4.6700000000000000001 2.1379620895022320975e-05 0.9999999999771455905 0.99999999997714559055 5.4210109e-20
-4.6599999999999999999 2.1877616239495525623e-05 0.99999999997606849538 0.99999999997606849544 5.4210109e-20
-4.6500000000000000001 2.2387211385683396119e-05 0.9999999999749406383 0.9999999999749406383 0
-4.6399999999999999999 2.2908676527677730456e-05 0.99999999997375962701 0.99999999997375962695 5.4210109e-20
-4.6300000000000000001 2.3442288153199221182e-05 0.9999999999725229563 0.99999999997252295636 5.4210109e-20
-4.6199999999999999999 2.3988329190194904653e-05 0.99999999997122800312 0.99999999997122800317 5.4210109e-20
-4.6100000000000000001 2.454708915685030356e-05 0.99999999996987202068 0.99999999996987202068 0
-4.5999999999999999999 2.511886431509580111e-05 0.99999999996845213276 0.99999999996845213282 5.4210109e-20
-4.5900000000000000001 2.5703957827688638007e-05 0.99999999996696532762 0.99999999996696532756 5.4210109e-20
-4.5799999999999999999 2.6302679918953819173e-05 0.99999999996540845146 0.99999999996540845141 5.4210109e-20
-4.5700000000000000002 2.6915348039269157174e-05 0.99999999996377820198 0.99999999996377820198 0
-4.5599999999999999999 2.7542287033381664487e-05 0.99999999996207112127 0.99999999996207112121 5.4210109e-20
-4.5500000000000000002 2.818382931264453819e-05 0.99999999996028358825 0.99999999996028358831 5.4210109e-20
-4.54 2.8840315031266059424e-05 0.99999999995841181143 0.99999999995841181149 5.4210109e-20
-4.5300000000000000002 2.951209226666385708e-05 0.99999999995645182051 0.99999999995645182051 0
-4.52 3.0199517204020161987e-05 0.99999999995439945805 0.99999999995439945799 5.4210109e-20
-4.5100000000000000002 3.0902954325135905196e-05 0.99999999995225037072 0.99999999995225037066 5.4210109e-20
-4.5 3.1622776601683793321e-05 0.99999999994999999998 0.99999999994999999998 0
-4.4899999999999999998 3.2359365692962826268e-05 0.99999999994764357259 0.99999999994764357265 5.4210109e-20
-4.48 3.311311214825910943e-05 0.99999999994517609021 0.99999999994517609016 5.4210109e-20
-4.4699999999999999998 3.3884415613920254705e-05 0.99999999994259231891 0.99999999994259231896 5.4210109e-20
-4.46 3.4673685045253163945e-05 0.99999999993988677825 0.99999999993988677831 5.4210109e-20
-4.4499999999999999998 3.5481338923357545845e-05 0.99999999993705372941 0.99999999993705372941 0
-4.4400000000000000001 3.6307805477010134247e-05 0.99999999993408716307 0.99999999993408716307 0
-4.4299999999999999998 3.7153522909717253863e-05 0.99999999993098078675 0.9999999999309807868 5.4210109e-20
-4.4200000000000000001 3.8018939632056119614e-05 0.99999999992772801148 0.99999999992772801148 0
-4.4099999999999999999 3.8904514499428060111e-05 0.9999999999243219376 0.99999999992432193755 5.4210109e-20
-4.4000000000000000001 3.9810717055349725077e-05 0.99999999992075534039 0.99999999992075534034 5.4210109e-20
-4.3899999999999999999 4.0738027780411273051e-05 0.99999999991702065465 0.9999999999170206546 5.4210109e-20
-4.3800000000000000001 4.1686938347033540178e-05 0.99999999991310995856 0.99999999991310995861 5.4210109e-20
-4.3699999999999999999 4.26579518801592658e-05 0.9999999999090149571 0.99999999990901495704 5.4210109e-20
-4.3600000000000000001 4.3651583224016596747e-05 0.99999999990472696412 0.99999999990472696412 0
-4.3499999999999999999 4.4668359215096311854e-05 0.99999999990023688426 0.99999999990023688426 0
-4.3400000000000000001 4.5708818961487502899e-05 0.99999999989553519346 0.9999999998955351934 5.4210109e-20
-4.3299999999999999999 4.677351412871981936e-05 0.99999999989061191883 0.99999999989061191883 0
-4.3200000000000000002 4.7863009232263834392e-05 0.99999999988545661735 0.99999999988545661741 5.4210109e-20
-4.3099999999999999999 4.8977881936844619591e-05 0.99999999988005835408 0.99999999988005835408 0
-4.3000000000000000002 5.0118723362727228499e-05 0.99999999987440567844 0.99999999987440567838 5.4210109e-20
-4.29 5.1286138399136485556e-05 0.99999999986848660038 0.99999999986848660044 5.4210109e-20
-4.2800000000000000002 5.2480746024977259736e-05 0.99999999986228856486 0.99999999986228856486 0
-4.27 5.3703179637025273089e-05 0.99999999985579842484 0.99999999985579842484 0
-4.2600000000000000002 5.4954087385762455209e-05 0.99999999984900241398 0.99999999984900241393 5.4210109e-20
-4.25 5.623413251903490804e-05 0.99999999984188611701 0.99999999984188611701 0
-4.2399999999999999998 5.7543993733715693007e-05 0.99999999983443443928 0.99999999983443443934 5.4210109e-20
-4.23 5.8884365535558896726e-05 0.99999999982663157481 0.99999999982663157486 5.4210109e-20
-4.2199999999999999998 6.0255958607435774696e-05 0.99999999981846097265 0.99999999981846097265 0
-4.21 6.1659500186148216632e-05 0.99999999980990530188 0.99999999980990530193 5.4210109e-20
-4.1999999999999999998 6.3095734448019324945e-05 0.99999999980094641475 0.99999999980094641481 5.4210109e-20
-4.1900000000000000001 6.456542290346555159e-05 0.99999999979156530829 0.99999999979156530835 5.4210109e-20
-4.1799999999999999998 6.6069344800759600648e-05 0.99999999978174208392 0.99999999978174208397 5.4210109e-20
-4.1700000000000000001 6.7608297539198177108e-05 0.99999999977145590522 0.99999999977145590527 5.4210109e-20
-4.1599999999999999999 6.9183097091893648752e-05 0.99999999976068495387 0.99999999976068495387 0
-4.1500000000000000001 7.0794578438413791079e-05 0.99999999974940638323 0.99999999974940638323 0
-4.1399999999999999999 7.2443596007499006353e-05 0.99999999973759626991 0.99999999973759626991 0
-4.1300000000000000001 7.4131024130091751493e-05 0.99999999972522956313 0.99999999972522956307 5.4210109e-20
-4.1199999999999999999 7.5857757502918376876e-05 0.99999999971228003138 0.99999999971228003149 1.0842022e-19
-4.1100000000000000001 7.7624711662869173386e-05 0.999999999698720207 0.99999999969872020711 1.0842022e-19
-4.0999999999999999999 7.9432823472428150208e-05 0.99999999968452132779 0.99999999968452132784 5.4210109e-20
-4.0900000000000000001 8.1283051616409924655e-05 0.99999999966965327607 0.99999999966965327607 0
-4.0799999999999999999 8.317637711026710062e-05 0.99999999965408451462 0.99999999965408451451 1.0842022e-19
-4.0700000000000000002 8.5113803820237646785e-05 0.99999999963778202005 0.99999999963778202 5.4210109e-20
-4.0599999999999999999 8.7096358995608063749e-05 0.99999999962071121256 0.9999999996207112125 5.4210109e-20
-4.0500000000000000002 8.9125093813374552994e-05 0.99999999960283588271 0.99999999960283588271 0
-4.04 9.1201083935590974215e-05 0.99999999958411811454 0.99999999958411811448 5.4210109e-20
-4.0300000000000000002 9.3325430079699104353e-05 0.99999999956451820512 0.99999999956451820512 0
-4.02 9.5499258602143594973e-05 0.99999999954399458043 0.99999999954399458038 5.4210109e-20
-4.0100000000000000002 9.7723722095581068267e-05 0.99999999952250370711 0.99999999952250370706 5.4210109e-20
-4 0.0001 0.99999999950000000015 0.99999999950000000021 5.4210109e-20
-3.99 0.0001023292992280754131 0.99999999947643572614 0.99999999947643572609 5.4210109e-20
-3.98 0.00010471285480508995334 0.99999999945176090211 0.99999999945176090211 0
-3.97 0.00010715193052376064174 0.99999999942592318944 0.9999999994259231895 5.4210109e-20
-3.96 0.00010964781961431850132 0.99999999939886778286 0.99999999939886778281 5.4210109e-20
-3.95 0.00011220184543019634356 0.9999999993705372943 0.99999999937053729425 5.4210109e-20
-3.9400000000000000001 0.00011481536214968827516 0.99999999934087163093 0.99999999934087163093 0
-3.9300000000000000001 0.00011748975549395295417 0.99999999930980786793 0.99999999930980786798 5.4210109e-20
-3.9200000000000000001 0.00012022644346174129058 0.99999999927728011492 0.99999999927728011498 5.4210109e-20
-3.9100000000000000001 0.00012302687708123815343 0.9999999992432193761 0.9999999992432193761 0
-3.9000000000000000001 0.00012589254117941672104 0.99999999920755340408 0.99999999920755340414 5.4210109e-20
-3.8900000000000000001 0.00012882495516931339629 0.99999999917020654665 0.9999999991702065467 5.4210109e-20
