log10(x) x f_dokl f_obl blad_wzgledny
-6.9200000000000000001 1.2022644346174129059e-07 0.99999999999999927727 1.0000135855999859921 1.35856e-05
-6.9099999999999999999 1.2302687708123815343e-07 0.99999999999999924323 1.0000000967889455439 9.6788946e-08
-6.9000000000000000001 1.2589254117941672104e-07 0.99999999999999920756 0.99997372901979434068 2.627098e-05
-6.8899999999999999999 1.2882495516931339628e-07 0.99999999999999917021 1.0000169548334205772 1.6954833e-05
-6.8800000000000000001 1.3182567385564071021e-07 0.99999999999999913112 1.000007331641103277 7.3316411e-06
-6.8699999999999999999 1.3489628825916536092e-07 0.99999999999999909014 0.99999949042686143389 5.0957314e-07
-6.8600000000000000001 1.3803842646028848379e-07 0.99999999999999904726 0.99999571921559821287 4.2807844e-06
-6.8499999999999999999 1.4125375446227543022e-07 0.99999999999999900237 0.99998999051045884927 1.000949e-05
-6.8400000000000000001 1.445439770745927512e-07 0.99999999999999895537 0.99999763313112104049 2.3668689e-06
-6.8299999999999999999 1.4791083881682074222e-07 0.99999999999999890609 0.99997789400048497091 2.2106e-05
-6.8200000000000000002 1.5135612484362081625e-07 0.99999999999999885459 0.99998749028735128103 1.2509713e-05
-6.8099999999999999999 1.5488166189124813447e-07 0.9999999999999988006 1.0000050791946195407 5.0791946e-06
-6.8000000000000000002 1.5848931924611134852e-07 0.99999999999999874406 0.99999514311231821914 4.8568877e-06
-6.79 1.6218100973589299729e-07 0.99999999999999868486 1.000005806472812721 5.8064728e-06
-6.7800000000000000002 1.6595869074375606343e-07 0.9999999999999986229 1.0000080789319757516 8.078932e-06
-6.77 1.6982436524617443547e-07 0.99999999999999855796 1.0000000179611078783 1.7961109e-08
-6.7600000000000000002 1.737800828749375467e-07 0.99999999999999849003 1.0000002585255266227 2.5852553e-07
-6.75 1.7782794100389228012e-07 0.99999999999999841885 1.0000150002613483041 1.5000261e-05
-6.7399999999999999998 1.8197008586099834402e-07 0.99999999999999834431 1.0000169423754194908 1.6942375e-05
-6.73 1.8620871366628674487e-07 0.99999999999999826631 1.0000055320709088053 5.5320709e-06
-6.7199999999999999998 1.9054607179632471827e-07 0.99999999999999818461 1.0000117455684107962 1.1745568e-05
-6.71 1.9498445997580453235e-07 0.99999999999999809907 1.0000052623696214676 5.2623696e-06
-6.6999999999999999998 1.9952623149688796014e-07 0.99999999999999800946 1.000002772320185947 2.7723202e-06
-6.6900000000000000001 2.0417379446695293314e-07 0.99999999999999791568 1.0000002433898179273 2.4338982e-07
-6.6799999999999999998 2.0892961308540394832e-07 0.99999999999999781745 1.000005964794711415 5.9647947e-06
-6.6700000000000000001 2.1379620895022320975e-07 0.99999999999999771456 0.99999825065035216859 1.7493496e-06
-6.6599999999999999999 2.1877616239495525622e-07 0.99999999999999760684 1.0000104576388583721 1.0457639e-05
-6.6500000000000000001 2.2387211385683396119e-07 0.99999999999999749408 0.99999738616626916211 2.6138337e-06
-6.6399999999999999999 2.2908676527677730458e-07 0.99999999999999737596 0.99999037953395746102 9.620466e-06
-6.6300000000000000001 2.3442288153199221181e-07 0.99999999999999725231 1.0000028221179137077 2.8221179e-06
-6.6199999999999999999 2.3988329190194904653e-07 0.9999999999999971228 1.0000080469317151965 8.0469317e-06
-6.6100000000000000001 2.4547089156850303562e-07 0.99999999999999698722 1.0000005986501959718 5.986502e-07
-6.5999999999999999999 2.5118864315095801111e-07 0.99999999999999684519 0.99999650406320264129 3.4959368e-06
-6.5900000000000000001 2.5703957827688638007e-07 0.99999999999999669654 1.0000094248237360023 9.4248237e-06
-6.5799999999999999999 2.6302679918953819174e-07 0.99999999999999654085 1.0000009554827192008 9.5548272e-07
-6.5700000000000000002 2.6915348039269157174e-07 0.99999999999999637784 0.9999941587757474035 5.8412242e-06
-6.5599999999999999999 2.7542287033381664487e-07 0.99999999999999620714 1.0000114964359031221 1.1496436e-05
-6.5500000000000000002 2.818382931264453819e-07 0.99999999999999602835 0.99999918244649846789 8.175535e-07
-6.54 2.8840315031266059424e-07 0.99999999999999584116 1.0000016561151172985 1.6561151e-06
-6.5300000000000000002 2.951209226666385708e-07 0.99999999999999564519 0.99999366951638930681 6.3304836e-06
-6.52 3.0199517204020161985e-07 0.99999999999999543995 0.99999870635213936016 1.2936479e-06
-6.5100000000000000002 3.0902954325135905195e-07 0.99999999999999522507 1.0000015508776563271 1.5508777e-06
-6.5 3.162277660168379332e-07 0.99999999999999499998 1.0000007486792687649 7.4867927e-07
-6.4899999999999999998 3.2359365692962826268e-07 0.99999999999999476433 1.0000014016858536508 1.4016859e-06
-6.48 3.3113112148259109431e-07 0.99999999999999451762 0.99999728877561484635 2.7112244e-06
-6.4699999999999999998 3.3884415613920254706e-07 0.9999999999999942592 0.9999996720989055163 3.2790109e-07
-6.46 3.4673685045253163946e-07 0.9999999999999939887 0.99999957553372770242 4.2446627e-07
-6.4499999999999999998 3.5481338923357545842e-07 0.99999999999999370539 0.99999620886120695084 3.7911388e-06
-6.4400000000000000001 3.6307805477010134247e-07 0.9999999999999934087 1.0000024223786204033 2.4223786e-06
-6.4299999999999999998 3.7153522909717253861e-07 0.99999999999999309808 0.99999918387120217023 8.1612879e-07
-6.4200000000000000001 3.8018939632056119616e-07 0.99999999999999277282 1.000003426407230814 3.4264072e-06
-6.4099999999999999999 3.8904514499428060109e-07 0.99999999999999243221 1.0000028778940280121 2.877894e-06
-6.4000000000000000001 3.9810717055349725076e-07 0.99999999999999207551 1.0000008191321056467 8.1913211e-07
-6.3899999999999999999 4.0738027780411273049e-07 0.99999999999999170206 1.0000012726184916704 1.2726185e-06
-6.3800000000000000001 4.1686938347033540177e-07 0.99999999999999131099 1.0000013836588251756 1.3836588e-06
-6.3699999999999999999 4.2657951880159265799e-07 0.99999999999999090148 1.0000028576614838176 2.8576615e-06
-6.3600000000000000001 4.3651583224016596746e-07 0.99999999999999047268 1.000000694856546094 6.9485656e-07
-6.3499999999999999999 4.4668359215096311856e-07 0.99999999999999002371 0.99999885922706508145 1.1407729e-06
-6.3400000000000000001 4.5708818961487502901e-07 0.9999999999999895535 1.0000007100663936836 7.100664e-07
-6.3299999999999999999 4.6773514128719819357e-07 0.99999999999998906121 1.0000012686278654076 1.2686279e-06
-6.3200000000000000002 4.7863009232263834393e-07 0.99999999999998854568 0.99999966200126178423 3.3799873e-07
-6.3099999999999999999 4.8977881936844619591e-07 0.99999999999998800585 0.99999928861137423218 7.1138861e-07
-6.3000000000000000002 5.0118723362727228503e-07 0.99999999999998744055 0.99999913616470209084 8.6383529e-07
-6.29 5.1286138399136485557e-07 0.99999999999998684868 0.99999988255235908559 1.1744763e-07
-6.2800000000000000002 5.2480746024977259736e-07 0.99999999999998622884 0.99999826004872984317 1.7399513e-06
-6.27 5.3703179637025273091e-07 0.99999999999998557984 0.999999679797656105 3.2020233e-07
-6.2600000000000000002 5.495408738576245521e-07 0.99999999999998490026 0.99999998120719213815 1.8792793e-08
-6.25 5.6234132519034908038e-07 0.99999999999998418859 1.0000001829396929611 1.8293971e-07
-6.2399999999999999998 5.7543993733715693004e-07 0.99999999999998344342 0.99999974396478424898 2.560352e-07
-6.23 5.8884365535558896724e-07 0.99999999999998266317 0.99999988583196565216 1.1416802e-07
-6.2199999999999999998 6.0255958607435774697e-07 0.99999999999998184612 0.99999868209843864852 1.3179015e-06
-6.21 6.1659500186148216635e-07 0.99999999999998099052 0.99999999715062260207 2.8493584e-09
-6.1999999999999999998 6.3095734448019324942e-07 0.99999999999998009464 1.0000006134956766887 6.134957e-07
-6.1900000000000000001 6.456542290346555159e-07 0.99999999999997915654 0.99999951407322111775 4.8592676e-07
-6.1799999999999999998 6.606934480075960065e-07 0.9999999999999781742 1.0000007596881879298 7.5968821e-07
-6.1700000000000000001 6.7608297539198177106e-07 0.99999999999997714561 1.0000011211662512428 1.1211663e-06
-6.1599999999999999999 6.9183097091893648754e-07 0.99999999999997606851 1.0000011551931373135 1.1551932e-06
-6.1500000000000000001 7.0794578438413791081e-07 0.99999999999997494062 0.99999928286442156614 7.1713555e-07
-6.1399999999999999999 7.2443596007499006354e-07 0.99999999999997375965 1.0000003319164050252 3.3191643e-07
-6.1300000000000000001 7.4131024130091751493e-07 0.99999999999997252296 1.000000327394251146 3.2739428e-07
-6.1199999999999999999 7.5857757502918376876e-07 0.99999999999997122798 1.0000012038053798729 1.2038054e-06
-6.1100000000000000001 7.7624711662869173388e-07 0.99999999999996987203 1.0000003785314140078 3.7853144e-07
-6.0999999999999999999 7.9432823472428150208e-07 0.99999999999996845216 1.0000003089517357438 3.0895177e-07
-6.0900000000000000001 8.1283051616409924656e-07 0.99999999999996696534 1.0000001610920363842 1.6109207e-07
-6.0799999999999999999 8.3176377110267100615e-07 0.99999999999996540848 0.99999974540066579454 2.545993e-07
-6.0700000000000000002 8.511380382023764678e-07 0.99999999999996377821 1.0000001582947490897 1.5829479e-07
-6.0599999999999999999 8.7096358995608063753e-07 0.99999999999996207114 0.99999999141961992959 8.5803421e-09
-6.0500000000000000002 8.9125093813374552993e-07 0.99999999999996028361 1.0000005113367129627 5.1133675e-07
-6.04 9.1201083935590974212e-07 0.99999999999995841179 1.0000000181377023255 1.8137744e-08
-6.0300000000000000002 9.3325430079699104355e-07 0.99999999999995645183 1.000000303221911094 3.0322195e-07
-6.02 9.5499258602143594977e-07 0.99999999999995439949 0.99999940341974411558 5.9658021e-07
-6.0100000000000000002 9.772372209558106827e-07 0.99999999999995225038 0.99999975226792639548 2.4773203e-07
-6 1e-06 0.99999999999995000001 1.0000000575838749195 5.7583925e-08
-5.9899999999999999998 1.0232929922807541309e-06 0.99999999999994764355 1.0000006595076229017 6.5950768e-07
-5.98 1.0471285480508995335e-06 0.99999999999994517607 1.0000000417220949072 4.172215e-08
-5.9699999999999999998 1.0715193052376064174e-06 0.99999999999994259231 0.99999978625798136808 2.1374196e-07
-5.96 1.0964781961431850131e-06 0.99999999999993988679 1.0000002247145628316 2.2471462e-07
-5.9499999999999999998 1.1220184543019634356e-06 0.99999999999993705372 0.99999991735412272723 8.2645814e-08
-5.9400000000000000001 1.1481536214968827515e-06 0.99999999999993408718 1.0000000124619592637 1.2462025e-08
-5.9299999999999999998 1.1748975549395295417e-06 0.99999999999993098077 0.99999979660246390725 2.0339747e-07
-5.9200000000000000001 1.2022644346174129059e-06 0.999999999999927728 1.0000000196217645179 1.9621837e-08
-5.9099999999999999999 1.2302687708123815342e-06 0.99999999999992432193 1.0000000967889455438 9.6789021e-08
-5.9000000000000000001 1.2589254117941672104e-06 0.99999999999992075534 1.0000001573177724242 1.5731785e-07
-5.8899999999999999999 1.2882495516931339629e-06 0.99999999999991702064 1.000000124333304844 1.2433339e-07
-5.8800000000000000001 1.3182567385564071021e-06 0.99999999999991310998 0.99999974896131019848 2.510386e-07
-5.8699999999999999999 1.3489628825916536093e-06 0.99999999999990901495 0.99999999589220339003 4.1077056e-09
-5.8600000000000000001 1.3803842646028848378e-06 0.99999999999990472698 0.99999996474879367895 3.5251111e-08
-5.8499999999999999999 1.4125375446227543022e-06 0.99999999999990023687 1.0000001159793857813 1.1597949e-07
-5.8400000000000000001 1.4454397707459275119e-06 0.99999999999989553517 0.9999998928437926437 1.071561e-07
-5.8299999999999999999 1.4791083881682074222e-06 0.99999999999989061192 1.000000324451818262 3.2445193e-07
-5.8200000000000000002 1.5135612484362081624e-06 0.99999999999988545664 1.0000000146093198631 1.4609434e-08
-5.8099999999999999999 1.5488166189124813446e-06 0.99999999999988005835 1.0000000698016587308 6.9801779e-08
-5.8000000000000000002 1.5848931924611134852e-06 0.9999999999998744057 1.0000001297697625781 1.2976989e-07
-5.79 1.6218100973589299728e-06 0.9999999999998684866 1.0000001345697806933 1.3456991e-07
-5.7800000000000000002 1.6595869074375606343e-06 0.99999999999986228854 0.99999993533371033509 6.4666152e-08
-5.77 1.6982436524617443546e-06 0.9999999999998557984 0.99999989129466609168 1.0870519e-07
-5.7600000000000000002 1.737800828749375467e-06 0.9999999999998490024 1.0000000221014356936 2.2101587e-08
-5.75 1.7782794100389228012e-06 0.99999999999984188614 0.99999999626217665115 3.7376652e-09
-5.7399999999999999998 1.8197008586099834401e-06 0.99999999999983443441 1.0000000569175729546 5.6917739e-08
-5.73 1.8620871366628674486e-06 0.99999999999982663157 0.99999995903311073947 4.0966716e-08
-5.7199999999999999998 1.9054607179632471827e-06 0.99999999999981846097 1.000000177615856212 1.7761604e-07
-5.71 1.9498445997580453235e-06 0.99999999999980990532 0.99999982264173580964 1.7735807e-07
-5.6999999999999999998 1.9952623149688796013e-06 0.99999999999980094639 0.99999996064402988451 3.9355771e-08
-5.6900000000000000001 2.0417379446695293314e-06 0.99999999999979156533 1.0000000976118963396 9.7612105e-08
-5.6799999999999999998 2.0892961308540394832e-06 0.99999999999978174208 1.0000000466787087927 4.6678927e-08
-5.6700000000000000001 2.1379620895022320976e-06 0.99999999999977145593 1.0000000916719704256 9.1672199e-08
-5.6599999999999999999 2.1877616239495525621e-06 0.99999999999976068498 1.000000030171648003 3.0171887e-08
-5.6500000000000000001 2.238721138568339612e-06 0.9999999999997494064 1.0000000954631473999 9.5463398e-08
-5.6399999999999999999 2.2908676527677730458e-06 0.99999999999973759629 1.0000000805074157749 8.0507678e-08
-5.6300000000000000001 2.3442288153199221181e-06 0.99999999999972522956 0.99999993267540949874 6.7324316e-08
-5.6199999999999999999 2.3988329190194904653e-06 0.99999999999971228001 0.99999995713531810609 4.2864394e-08
-5.6100000000000000001 2.4547089156850303561e-06 0.99999999999969872022 1.0000000114449715134 1.1445273e-08
-5.5999999999999999999 2.5118864315095801111e-06 0.99999999999968452135 1.0000000269818399906 2.6982155e-08
-5.5900000000000000001 2.5703957827688638006e-06 0.9999999999996696533 0.99999999973583493485 2.6383472e-10
-5.5799999999999999999 2.6302679918953819173e-06 0.99999999999965408448 1.0000000690711755373 6.9071521e-08
-5.5700000000000000002 2.6915348039269157174e-06 0.99999999999963778204 1.000000013101741429 1.3102104e-08
-5.5599999999999999999 2.7542287033381664486e-06 0.99999999999962071122 0.99999997521992826287 2.4779692e-08
-5.5500000000000000002 2.8183829312644538192e-06 0.99999999999960283587 1.0000000137938468529 1.3794244e-08
-5.54 2.8840315031266059424e-06 0.9999999999995841181 1.0000000009462691134 9.46685e-10
-5.5300000000000000002 2.9512092266663857078e-06 0.99999999999956451822 0.99999999305463055008 6.944934e-09
-5.52 3.0199517204020161986e-06 0.9999999999995439946 0.99999996774120342104 3.2258341e-08
-5.5100000000000000002 3.0902954325135905195e-06 0.9999999999995225037 0.99999999529174380596 4.7077787e-09
-5.5 3.162277660168379332e-06 0.9999999999995 1.0000000424195216039 4.2420022e-08
-5.4899999999999999998 3.2359365692962826268e-06 0.99999999999947643574 0.99999997359180193445 2.6407675e-08
-5.48 3.3113112148259109431e-06 0.99999999999945176092 1.0000000226617677284 2.2662316e-08
-5.4699999999999999998 3.3884415613920254706e-06 0.99999999999942592319 0.99999999102603179187 8.9733941e-09
-5.46 3.4673685045253163945e-06 0.99999999999939886779 1.0000000219938667718 2.1994468e-08
-5.4499999999999999998 3.5481338923357545843e-06 0.99999999999937053726 1.0000000143507495922 1.4351379e-08
-5.4400000000000000001 3.6307805477010134246e-06 0.99999999999934087165 1.0000000114985242438 1.1499183e-08
-5.4299999999999999998 3.7153522909717253862e-06 0.99999999999930980785 1.0000000064360978546 6.436788e-09
-5.4200000000000000001 3.8018939632056119616e-06 0.9999999999992772801 0.9999999944909929928 5.5082843e-09
-5.4099999999999999999 3.8904514499428060111e-06 0.9999999999992432194 1.000000012187127507 1.2187884e-08
-5.4000000000000000001 3.9810717055349725078e-06 0.99999999999920755338 0.99999999320589400041 6.7933136e-09
-5.3899999999999999999 4.0738027780411273052e-06 0.99999999999917020657 0.99999996960025461544 3.0398916e-08
-5.3800000000000000001 4.1686938347033540176e-06 0.99999999999913109962 0.9999999963369822933 3.6621488e-09
-5.3699999999999999999 4.2657951880159265799e-06 0.99999999999909014957 1.0000000444295788984 4.4430489e-08
-5.3600000000000000001 4.3651583224016596748e-06 0.99999999999904726965 1.0000000086580796243 8.6590324e-09
-5.3499999999999999999 4.4668359215096311857e-06 0.99999999999900236882 0.99999997296005923854 2.7038943e-08
-5.3400000000000000001 4.5708818961487502899e-06 0.99999999999895535191 0.99999999548023162625 4.5187237e-09
-5.3299999999999999999 4.6773514128719819357e-06 0.99999999999890611921 1.0000000075976305086 7.5987244e-09
-5.3200000000000000002 4.7863009232263834392e-06 0.99999999999885456615 1.0000000014801056821 1.4812511e-09
-5.3099999999999999999 4.8977881936844619592e-06 0.99999999999880058357 1.0000000067366496871 6.7378491e-09
-5.3000000000000000002 5.0118723362727228499e-06 0.99999999999874405679 1.0000000034738047037 3.4750606e-09
-5.29 5.1286138399136485555e-06 0.99999999999868486602 0.99999999292788805001 7.0707968e-09
-5.2800000000000000002 5.2480746024977259736e-06 0.99999999999862288565 1.0000000111893514348 1.1190729e-08
-5.27 5.3703179637025273091e-06 0.99999999999855798428 1.0000000162633300622 1.6264772e-08
-5.2600000000000000002 5.4954087385762455209e-06 0.99999999999849002415 0.99999999615996002493 3.83853e-09
-5.25 5.6234132519034908038e-06 0.99999999999841886119 1.0000000015281011809 1.5296823e-09
-5.2399999999999999998 5.7543993733715693007e-06 0.99999999999834434441 0.99999999140773594068 8.5906084e-09
-5.23 5.8884365535558896726e-06 0.99999999999826631573 1.0000000073726158185 7.3743495e-09
-5.2199999999999999998 6.0255958607435774697e-06 0.99999999999818460971 1.0000000092083571205 9.2101725e-09
-5.21 6.1659500186148216632e-06 0.99999999999809905304 0.99999999715062260207 2.8474765e-09
-5.1999999999999999998 6.3095734448019324942e-06 0.99999999999800946417 1.0000000009851485606 9.871391e-10
-5.1900000000000000001 6.4565422903465551588e-06 0.99999999999791565309 1.0000000119423013266 1.1944386e-08
-5.1799999999999999998 6.6069344800759600649e-06 0.99999999999781742085 1.000000002498649881 2.5008325e-09
-5.1700000000000000001 6.7608297539198177105e-06 0.99999999999771455907 0.99999999694931693891 3.0483976e-09
-5.1599999999999999999 6.9183097091893648754e-06 0.99999999999760684954 1.0000000010947753944 1.0971685e-09
-5.1500000000000000001 7.0794578438413791079e-06 0.99999999999749406384 1.0000000032392286159 3.2417346e-09
-5.1399999999999999999 7.2443596007499006354e-06 0.99999999999737596267 0.99999999250605147344 7.4913245e-09
-5.1300000000000000001 7.4131024130091751493e-06 0.99999999999725229565 0.99999999845514878994 1.5421035e-09
-5.1199999999999999999 7.5857757502918376877e-06 0.99999999999712280033 0.99999999860853865406 1.3885841e-09
-5.1100000000000000001 7.7624711662869173393e-06 0.99999999999698720209 1.000000001844862283 1.8478751e-09
-5.0999999999999999999 7.9432823472428150204e-06 0.99999999999684521329 1.0000000118720257315 1.1875181e-08
-5.0900000000000000001 8.128305161640992465e-06 0.99999999999669653275 1.0000000039832078594 3.9865113e-09
-5.0799999999999999999 8.3176377110267100617e-06 0.99999999999654084516 0.99999999983370323539 1.6283761e-10
-5.0700000000000000002 8.5113803820237646783e-06 0.99999999999637782019 1.0000000053603189065 5.3639411e-09
-5.0599999999999999999 8.7096358995608063749e-06 0.99999999999620711212 1.0000000026875165486 2.6913094e-09
-5.0500000000000000002 8.9125093813374552996e-06 0.99999999999602835884 0.9999999995668834179 4.2914494e-10
-5.04 9.1201083935590974212e-06 0.99999999999584118115 0.99999999850984650168 1.4859947e-09
-5.0300000000000000002 9.3325430079699104351e-06 0.99999999999564518206 1.0000000040314033857 4.0357582e-09
-5.02 9.5499258602143594975e-06 0.99999999999543994579 1.0000000017495502492 1.7541103e-09
-5.0100000000000000002 9.772372209558106827e-06 0.99999999999522503708 0.99999999689770372802 3.0975213e-09
-5 9.9999999999999999999e-06 0.99999999999500000002 0.99999999802686750347 1.9681325e-09
-4.9899999999999999998 1.0232929922807541309e-05 0.99999999999476435724 1.0000000017888636556 1.7940993e-09
-4.98 1.0471285480508995335e-05 0.99999999999451760904 0.99999999849544141762 1.4990762e-09
-4.9699999999999999998 1.0715193052376064174e-05 0.9999999999942592319 0.99999999603352070812 3.9607385e-09
-4.96 1.0964781961431850132e-05 0.99999999999398867781 1.0000000025863575755 2.5923689e-09
-4.9499999999999999998 1.1220184543019634356e-05 0.99999999999370537296 1.0000000051939700612 5.2002647e-09
-4.9400000000000000001 1.1481536214968827516e-05 0.99999999999340871633 0.99999999934565164412 6.4775707e-10
-4.9299999999999999998 1.1748975549395295418e-05 0.99999999999309807869 1.0000000046968785443 4.7037805e-09
-4.9200000000000000001 1.2022644346174129059e-05 0.99999999999277280113 1.0000000024860247841 2.493252e-09
-4.9099999999999999999 1.2302687708123815342e-05 0.99999999999243219376 0.9999999981715877365 1.8208445e-09
-4.9000000000000000001 1.2589254117941672104e-05 0.99999999999207553407 1.0000000006093944935 6.1731896e-10
-4.8899999999999999999 1.2882495516931339629e-05 0.99999999999170206545 0.99999999897722260521 1.0144795e-09
-4.8800000000000000001 1.318256738556407102e-05 0.99999999999131099584 1.000000000271140895 2.798299e-10
-4.8699999999999999999 1.3489628825916536093e-05 0.99999999999090149571 1.0000000019577905963 1.9668891e-09
-4.8600000000000000001 1.3803842646028848379e-05 0.99999999999047269641 1.0000000006001163786 6.0964368e-10
-4.8499999999999999999 1.4125375446227543022e-05 0.99999999999002368845 0.99999999975544869729 2.3457499e-10
-4.8400000000000000001 1.445439770745927512e-05 0.99999999998955351935 0.99999999802339482424 1.9661587e-09
-4.8299999999999999999 1.4791083881682074222e-05 0.99999999998906119187 0.9999999992989429575 6.9011823e-10
-4.8200000000000000002 1.5135612484362081625e-05 0.99999999998854566176 1.0000000002956299776 3.0708432e-10
-4.8099999999999999999 1.5488166189124813447e-05 0.99999999998800583539 1.0000000003384291347 3.504233e-10
-4.8000000000000000002 1.5848931924611134852e-05 0.99999999998744056783 1.0000000013627095523 1.375269e-09
-4.79 1.6218100973589299728e-05 0.99999999998684866007 1.0000000007718192927 7.8497063e-10
-4.7800000000000000002 1.6595869074375606343e-05 0.99999999998622885649 1.0000000004819701613 4.957413e-10
-4.77 1.6982436524617443546e-05 0.99999999998557984249 0.9999999997211382833 2.6444156e-10
-4.7600000000000000002 1.737800828749375467e-05 0.99999999998490024143 1.0000000003504249437 3.655247e-10
-4.75 1.7782794100389228013e-05 0.99999999998418861172 1.0000000015576263458 1.5734377e-09
-4.7399999999999999998 1.8197008586099834401e-05 0.99999999998344344391 1.0000000009082226369 9.2477919e-10
-4.73 1.8620871366628674487e-05 0.99999999998266315748 0.99999999900502274479 9.7764041e-10
-4.7199999999999999998 1.9054607179632471827e-05 0.99999999998184609725 1.0000000004220129777 4.4016688e-10
-4.71 1.9498445997580453236e-05 0.99999999998099053017 0.99999999939011780979 5.9087272e-10
-4.6999999999999999998 1.9952623149688796014e-05 0.9999999999800946415 1.0000000006322021584 6.5210752e-10
-4.6900000000000000001 2.0417379446695293314e-05 0.99999999997915653085 1.0000000008153798856 8.3622335e-10
-4.6799999999999999998 2.0892961308540394831e-05 0.99999999997817420839 0.99999999987825450746 9.9919701e-11
-4.6700000000000000001 2.1379620895022320975e-05 0.9999999999771455905 1.0000000012713023613 1.2941568e-09
-4.6599999999999999999 2.1877616239495525623e-05 0.99999999997606849538 1.0000000007854567885 8.0938829e-10
-4.6500000000000000001 2.2387211385683396119e-05 0.9999999999749406383 0.99999999903404328705 9.4089735e-10
-4.6399999999999999999 2.2908676527677730456e-05 0.99999999997375962701 1.0000000004220133283 4.482537e-10
-4.6300000000000000001 2.3442288153199221182e-05 0.9999999999725229563 0.99999999971028639674 2.6223656e-10
-4.6199999999999999999 2.3988329190194904653e-05 0.99999999997122800312 0.99999999956146445862 4.0976354e-10
-4.6100000000000000001 2.454708915685030356e-05 0.99999999996987202068 0.99999999936532842071 6.045436e-10
-4.5999999999999999999 2.511886431509580111e-05 0.99999999996845213276 1.0000000000509900351 8.2537902e-11
-4.5900000000000000001 2.5703957827688638007e-05 0.99999999996696532762 1.0000000003203310016 3.5336567e-10
-4.5799999999999999999 2.6302679918953819173e-05 0.99999999996540845146 0.99999999979477033151 1.7063812e-10
-4.5700000000000000002 2.6915348039269157174e-05 0.99999999996377820198 0.99999999986579665186 9.798155e-11
-4.5599999999999999999 2.7542287033381664487e-05 0.99999999996207112127 0.99999999992493210523 3.7139016e-11
-4.5500000000000000002 2.818382931264453819e-05 0.99999999996028358825 1.0000000004922783973 5.3199481e-10
-4.54 2.8840315031266059424e-05 0.99999999995841181143 0.99999999970489453346 2.5351728e-10
-4.5300000000000000002 2.951209226666385708e-05 0.99999999995645182051 1.0000000000057394911 4.9287671e-11
-4.52 3.0199517204020161987e-05 0.99999999995439945805 0.99999999981656682412 1.3783263e-10
-4.5100000000000000002 3.0902954325135905196e-05 0.99999999995225037072 0.99999999966419472329 2.8805565e-10
-4.5 3.1622776601683793321e-05 0.99999999994999999998 1.0000000006717544438 7.2175444e-10
-4.4899999999999999998 3.2359365692962826268e-05 0.99999999994764357259 1.0000000005424621744 5.948186e-10
-4.48 3.311311214825910943e-05 0.99999999994517609021 0.99999999997045113881 2.5275049e-11
-4.4699999999999999998 3.3884415613920254705e-05 0.99999999994259231891 0.99999999995599425531 1.3401936e-11
-4.46 3.4673685045253163945e-05 0.99999999993988677825 1.0000000000875466477 1.4765987e-10
-4.4499999999999999998 3.5481338923357545845e-05 0.99999999993705372941 1.0000000001287201558 1.9166643e-10
-4.4400000000000000001 3.6307805477010134247e-05 0.99999999993408716307 1.0000000002996244703 3.6553731e-10
-4.4299999999999999998 3.7153522909717253863e-05 0.99999999993098078675 1.0000000000491181576 1.1813737e-10
-4.4200000000000000001 3.8018939632056119614e-05 0.99999999992772801148 1.0000000000904160901 1.6268808e-10
-4.4099999999999999999 3.8904514499428060111e-05 0.9999999999243219376 0.99999999971290984323 2.1141209e-10
-4.4000000000000000001 3.9810717055349725077e-05 0.99999999992075534039 0.99999999981329827984 1.0745706e-10
-4.3899999999999999999 4.0738027780411273051e-05 0.99999999991702065465 1.0000000001385586639 2.2153801e-10
-4.3800000000000000001 4.1686938347033540178e-05 0.99999999991310995856 0.99999999989948283683 1.3627122e-11
-4.3699999999999999999 4.26579518801592658e-05 0.9999999999090149571 0.99999999992949229898 2.0477342e-11
-4.3600000000000000001 4.3651583224016596747e-05 0.99999999990472696412 0.99999999958833228641 3.1639468e-10
-4.3499999999999999999 4.4668359215096311854e-05 0.99999999990023688426 0.99999999968968158234 2.105553e-10
-4.3400000000000000001 4.5708818961487502899e-05 0.99999999989553519346 0.99999999963782088821 2.5771431e-10
-4.3299999999999999999 4.677351412871981936e-05 0.99999999989061191883 1.0000000000314586978 1.4084678e-10
-4.3200000000000000002 4.7863009232263834392e-05 0.99999999988545661735 0.99999999966955123665 2.1590538e-10
-4.3099999999999999999 4.8977881936844619591e-05 0.99999999988005835408 0.99999999980884798489 7.1210369e-11
-4.3000000000000000002 5.0118723362727228499e-05 0.99999999987440567844 0.99999999984687259656 2.7533082e-11
-4.29 5.1286138399136485556e-05 0.99999999986848660038 0.99999999984475534324 2.3731257e-11
-4.2800000000000000002 5.2480746024977259736e-05 0.99999999986228856486 0.99999999992709411658 6.4805552e-11
-4.27 5.3703179637025273089e-05 0.99999999985579842484 1.000000000112972539 2.5717411e-10
-4.2600000000000000002 5.4954087385762455209e-05 0.99999999984900241398 0.99999999974862438426 1.0037803e-10
-4.25 5.623413251903490804e-05 0.99999999984188611701 0.99999999985353294808 1.1646831e-11
-4.2399999999999999998 5.7543993733715693007e-05 0.99999999983443443928 0.99999999974265855063 9.1775889e-11
-4.23 5.8884365535558896726e-05 0.99999999982663157481 0.99999999978847838386 3.8153191e-11
-4.2199999999999999998 6.0255958607435774696e-05 0.99999999981846097265 0.99999999977111859848 4.7342374e-11
