-7.935000000000000e+00 -8.019589770191002e+00 x0_wprzod2
-7.840000000000000e+00 -8.114589770191003e+00 x0_wprzod2
-7.744999999999999e+00 -8.209589770191004e+00 x0_wprzod2
-7.650000000000000e+00 -8.003559774527021e+00 x0_wprzod2
-7.555000000000000e+00 -7.922468515471341e+00 x0_wprzod2
-7.460000000000001e+00 -7.795619765854983e+00 x0_wprzod2
-7.365000000000000e+00 -7.686499783199060e+00 x0_wprzod2
-7.270000000000000e+00 -7.570646417884167e+00 x0_wprzod2
-7.175000000000001e+00 -7.478559774527022e+00 x0_wprzod2
-7.080000000000000e+00 -7.383228076356731e+00 x0_wprzod2
-6.984999999999999e+00 -7.288348532815417e+00 x0_wprzod2
-6.890000000000001e+00 -7.189528506799303e+00 x0_wprzod2
-6.795000000000000e+00 -7.095131780964085e+00 x0_wprzod2
-6.699999999999999e+00 -7.001736739211111e+00 x0_wprzod2
-6.605000000000000e+00 -6.905544974272926e+00 x0_wprzod2
-6.510000000000000e+00 -6.811121314611417e+00 x0_wprzod2
-6.414999999999999e+00 -6.716115541020703e+00 x0_wprzod2
-6.320000000000000e+00 -6.620910072899811e+00 x0_wprzod2
-6.225000000000000e+00 -6.526012995213031e+00 x0_wprzod2
-6.130000000000001e+00 -6.431014566921415e+00 x0_wprzod2
-6.035000000000000e+00 -6.336050950936651e+00 x0_wprzod2
-5.940000000000000e+00 -6.241022721264945e+00 x0_wprzod2
-5.845000000000001e+00 -6.146038036616907e+00 x0_wprzod2
-5.750000000000000e+00 -6.051018788757223e+00 x0_wprzod2
-5.654999999999999e+00 -5.956023637804879e+00 x0_wprzod2
-5.560000000000000e+00 -5.861033769232638e+00 x0_wprzod2
-5.465000000000000e+00 -5.766027384835278e+00 x0_wprzod2
-5.369999999999999e+00 -5.671030213402668e+00 x0_wprzod2
-5.275000000000000e+00 -5.576028911680995e+00 x0_wprzod2
-5.180000000000000e+00 -5.481030556659038e+00 x0_wprzod2
-5.085000000000001e+00 -5.386029572902259e+00 x0_wprzod2
-4.990000000000000e+00 -5.291029787425355e+00 x0_wprzod2
-4.895000000000000e+00 -5.196030194862670e+00 x0_wprzod2
-4.800000000000001e+00 -5.101030026259097e+00 x0_wprzod2
-4.705000000000000e+00 -5.006029889086333e+00 x0_wprzod2
-4.609999999999999e+00 -4.911030016038967e+00 x0_wprzod2
-4.515000000000001e+00 -4.816029966867197e+00 x0_wprzod2
-4.420000000000000e+00 -4.721029996525798e+00 x0_wprzod2
-4.324999999999999e+00 -4.626029982114455e+00 x0_wprzod2
-4.230000000000000e+00 -4.531029981895516e+00 x0_wprzod2
-4.135000000000000e+00 -4.436029995308293e+00 x0_wprzod2
-4.039999999999999e+00 -4.341029996776783e+00 x0_wprzod2
-3.945000000000000e+00 -4.246029995736247e+00 x0_wprzod2
-3.850000000000001e+00 -4.151029996543613e+00 x0_wprzod2
-3.754999999999999e+00 -4.056029997484264e+00 x0_wprzod2
-3.660000000000000e+00 -3.961029996758511e+00 x0_wprzod2
-3.565000000000001e+00 -3.866029997808905e+00 x0_wprzod2
-3.469999999999999e+00 -3.771030000026178e+00 x0_wprzod2
-3.375000000000000e+00 -3.676030002085237e+00 x0_wprzod2
-3.280000000000001e+00 -3.581030005539179e+00 x0_wprzod2
-3.184999999999999e+00 -3.486030011017721e+00 x0_wprzod2
-3.090000000000000e+00 -3.391030019637856e+00 x0_wprzod2
-2.995000000000001e+00 -3.296030032673607e+00 x0_wprzod2
-2.899999999999999e+00 -3.201030053040160e+00 x0_wprzod2
-2.805000000000000e+00 -3.106030084486219e+00 x0_wprzod2
-2.710000000000001e+00 -3.011030133265725e+00 x0_wprzod2
-2.614999999999998e+00 -2.916030208779493e+00 x0_wprzod2
-2.520000000000000e+00 -2.821030325728870e+00 x0_wprzod2
-2.425000000000001e+00 -2.726030506878053e+00 x0_wprzod2
-2.329999999999998e+00 -2.631030787442427e+00 x0_wprzod2
-2.234999999999999e+00 -2.536031221982183e+00 x0_wprzod2
-2.140000000000001e+00 -2.441031895006482e+00 x0_wprzod2
-2.045000000000002e+00 -2.346032937397246e+00 x0_wprzod2
-1.949999999999999e+00 -2.251034551871487e+00 x0_wprzod2
-1.855000000000000e+00 -2.156037052398339e+00 x0_wprzod2
-1.760000000000002e+00 -2.061040925261065e+00 x0_wprzod2
-1.664999999999999e+00 -1.966046923629261e+00 x0_wprzod2
-1.570000000000000e+00 -1.871056214033935e+00 x0_wprzod2
-1.475000000000001e+00 -1.776070603245584e+00 x0_wprzod2
-1.379999999999999e+00 -1.681092889684036e+00 x0_wprzod2
-1.285000000000000e+00 -1.586127407741677e+00 x0_wprzod2
-1.190000000000001e+00 -1.491180870966180e+00 x0_wprzod2
-1.094999999999999e+00 -1.396263678295182e+00 x0_wprzod2
-1.000000000000000e+00 -1.301391937896366e+00 x0_wprzod2


-8.220000000000001e+00 -8.035619765854983e+00 x0_wprzod3
-8.125000000000000e+00 -8.130619765854984e+00 x0_wprzod3
-8.029999999999999e+00 -7.924589770191004e+00 x0_wprzod3
-7.935000000000000e+00 -8.019589770191002e+00 x0_wprzod3
-7.744999999999999e+00 -8.209589770191004e+00 x0_wprzod3
-7.650000000000000e+00 -8.605619765854984e+00 x0_wprzod3
-7.555000000000000e+00 -8.399589770191003e+00 x0_wprzod3
-7.460000000000001e+00 -8.494589770191002e+00 x0_wprzod3
-7.365000000000000e+00 -8.589589770191003e+00 x0_wprzod3
-7.080000000000000e+00 -9.175619765854984e+00 x0_wprzod3
-6.984999999999999e+00 -9.270619765854985e+00 x0_wprzod3
-6.890000000000001e+00 -9.365619765854984e+00 x0_wprzod3
-6.795000000000000e+00 -9.460619765854984e+00 x0_wprzod3
-6.699999999999999e+00 -9.555619765854985e+00 x0_wprzod3
-6.605000000000000e+00 -9.650619765854984e+00 x0_wprzod3
-6.414999999999999e+00 -9.840619765854985e+00 x0_wprzod3
-6.320000000000000e+00 -9.935619765854984e+00 x0_wprzod3
-6.035000000000000e+00 -1.022061976585498e+01 x0_wprzod3
-5.845000000000001e+00 -1.041061976585498e+01 x0_wprzod3
-5.750000000000000e+00 -1.050561976585498e+01 x0_wprzod3
-5.654999999999999e+00 -1.060061976585498e+01 x0_wprzod3
-5.560000000000000e+00 -1.069561976585498e+01 x0_wprzod3
-5.465000000000000e+00 -1.079061976585498e+01 x0_wprzod3
-5.275000000000000e+00 -1.098061976585498e+01 x0_wprzod3
-5.180000000000000e+00 -1.107561976585498e+01 x0_wprzod3
-5.085000000000001e+00 -1.117061976585498e+01 x0_wprzod3
-4.990000000000000e+00 -1.126561976585498e+01 x0_wprzod3
-4.895000000000000e+00 -1.136061976585498e+01 x0_wprzod3
-4.705000000000000e+00 -1.124958977019100e+01 x0_wprzod3
-4.609999999999999e+00 -1.164561976585498e+01 x0_wprzod3
-4.515000000000001e+00 -1.174061976585498e+01 x0_wprzod3
-4.324999999999999e+00 -1.193061976585498e+01 x0_wprzod3
-4.230000000000000e+00 -1.172458977019100e+01 x0_wprzod3
-3.945000000000000e+00 -1.231061976585498e+01 x0_wprzod3
-3.850000000000001e+00 -1.210458977019100e+01 x0_wprzod3
-3.754999999999999e+00 -1.202349851113532e+01 x0_wprzod3
-3.660000000000000e+00 -1.151643851980736e+01 x0_wprzod3
-3.565000000000001e+00 -1.127564641788416e+01 x0_wprzod3
-3.469999999999999e+00 -1.102219177229205e+01 x0_wprzod3
-3.375000000000000e+00 -1.072528372838992e+01 x0_wprzod3
-3.280000000000001e+00 -1.044032564581221e+01 x0_wprzod3
-3.184999999999999e+00 -1.015627660873555e+01 x0_wprzod3
-3.090000000000000e+00 -9.872478282404053e+00 x0_wprzod3
-2.995000000000001e+00 -9.586953889609282e+00 x0_wprzod3
-2.899999999999999e+00 -9.302118763468570e+00 x0_wprzod3
-2.805000000000000e+00 -9.017025924833519e+00 x0_wprzod3
-2.710000000000001e+00 -8.732065462867427e+00 x0_wprzod3
-2.614999999999998e+00 -8.447063871187940e+00 x0_wprzod3
-2.520000000000000e+00 -8.162058949003059e+00 x0_wprzod3
-2.425000000000001e+00 -7.877061084486441e+00 x0_wprzod3
-2.329999999999998e+00 -7.592061664681203e+00 x0_wprzod3
-2.234999999999999e+00 -7.307062445668219e+00 x0_wprzod3
-2.140000000000001e+00 -7.022063785383062e+00 x0_wprzod3
-2.045000000000002e+00 -6.737065853908054e+00 x0_wprzod3
-1.949999999999999e+00 -6.452069093279606e+00 x0_wprzod3
-1.855000000000000e+00 -6.167074105220607e+00 x0_wprzod3
-1.760000000000002e+00 -5.882081848256825e+00 x0_wprzod3
-1.664999999999999e+00 -5.597093847597044e+00 x0_wprzod3
-1.570000000000000e+00 -5.312112428212897e+00 x0_wprzod3
-1.475000000000001e+00 -5.027141206419762e+00 x0_wprzod3
-1.379999999999999e+00 -4.742185779418666e+00 x0_wprzod3
-1.285000000000000e+00 -4.457254815458960e+00 x0_wprzod3
-1.190000000000001e+00 -4.172361741926613e+00 x0_wprzod3
-1.094999999999999e+00 -3.887527356591146e+00 x0_wprzod3
-1.000000000000000e+00 -3.602783875794660e+00 x0_wprzod3


-2.000000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.990500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.981000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.971500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.962000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.952500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.943000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.933500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.924000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.914500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.905000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.895500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.886000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.876500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.867000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.857500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.848000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.838500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.829000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.819500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.810000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.800500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.791000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.781500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.772000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.762500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.753000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.743500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.734000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.724500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.715000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.705500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.696000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.686500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.677000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.667500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.658000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.648500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.639000000000000e+01 -1.505149978319906e-01 xm_cen2
-1.629500000000000e+01 -1.505149978319906e-01 xm_cen2
-1.620000000000000e+01 -7.627436856374759e-01 xm_cen2
-1.610500000000000e+01 -3.768122943380416e+00 xm_cen2
-1.601000000000000e+01 -8.567819702957681e-01 xm_cen2
-1.591500000000000e+01 -6.008969108134428e-01 xm_cen2
-1.582000000000000e+01 -4.680764882015483e-01 xm_cen2
-1.572500000000000e+01 -7.520428815609911e-01 xm_cen2
-1.563000000000000e+01 -2.482695314477315e+00 xm_cen2
-1.553500000000000e+01 -1.267681876245329e+00 xm_cen2
-1.544000000000000e+01 -1.019791322144502e+00 xm_cen2
-1.534500000000000e+01 -1.522852261398299e+00 xm_cen2
-1.525000000000000e+01 -1.793000970703809e+00 xm_cen2
-1.515500000000000e+01 -1.139360235517304e+00 xm_cen2
-1.506000000000000e+01 -2.220536366136154e+00 xm_cen2
-1.496500000000000e+01 -2.005452032300285e+00 xm_cen2
-1.487000000000000e+01 -2.122626485759571e+00 xm_cen2
-1.477500000000000e+01 -1.895408315147687e+00 xm_cen2
-1.468000000000000e+01 -1.988661369136847e+00 xm_cen2
-1.458500000000000e+01 -2.587471214436439e+00 xm_cen2
