-1.000000000000000e+00 -3.846153846153846e-02 -3.846153846153846e-02
-9.979979979979980e-01 -4.184528995622373e-02 -3.868149293333478e-02
-9.959959959959960e-01 -4.508396206618698e-02 -3.890305734066357e-02
-9.939939939939940e-01 -4.818134287112483e-02 -3.912624546108161e-02
-9.919919919919920e-01 -5.114115677765865e-02 -3.935107119793647e-02
-9.899899899899900e-01 -5.396706527401250e-02 -3.957754858140146e-02
-9.879879879879880e-01 -5.666266767811535e-02 -3.980569176951319e-02
-9.859859859859860e-01 -5.923150187916435e-02 -4.003551504921135e-02
-9.839839839839840e-01 -6.167704507269262e-02 -4.026703283738031e-02
-9.819819819819819e-01 -6.400271448918347e-02 -4.050025968189265e-02
-9.799799799799800e-01 -6.621186811626892e-02 -4.073521026265390e-02
-9.779779779779780e-01 -6.830780541455678e-02 -4.097189939264863e-02
-9.759759759759760e-01 -7.029376802712420e-02 -4.121034201898733e-02
-9.739739739739740e-01 -7.217294048271876e-02 -4.145055322395374e-02
-9.719719719719719e-01 -7.394845089270889e-02 -4.169254822605262e-02
-9.699699699699700e-01 -7.562337164182074e-02 -4.193634238105721e-02
-9.679679679679680e-01 -7.720072007270437e-02 -4.218195118305647e-02
-9.659659659659660e-01 -7.868345916436689e-02 -4.242939026550129e-02
-9.639639639639640e-01 -8.007449820451260e-02 -4.267867540224966e-02
-9.619619619619619e-01 -8.137669345583069e-02 -4.292982250861029e-02
-9.599599599599600e-01 -8.259284881626763e-02 -4.318284764238412e-02
-9.579579579579579e-01 -8.372571647332550e-02 -4.343776700490365e-02
-9.559559559559559e-01 -8.477799755242291e-02 -4.369459694206920e-02
-9.539539539539540e-01 -8.575234275935958e-02 -4.395335394538210e-02
-9.519519519519519e-01 -8.665135301692113e-02 -4.421405465297404e-02
-9.499499499499500e-01 -8.747758009566343e-02 -4.447671585063215e-02
-9.479479479479479e-01 -8.823352723891496e-02 -4.474135447281947e-02
-9.459459459459459e-01 -8.892164978203435e-02 -4.500798760368995e-02
-9.439439439439440e-01 -8.954435576596204e-02 -4.527663247809786e-02
-9.419419419419419e-01 -9.010400654510285e-02 -4.554730648260068e-02
-9.399399399399400e-01 -9.060291738957769e-02 -4.582002715645508e-02
-9.379379379379379e-01 -9.104335808188155e-02 -4.609481219260537e-02
-9.359359359359359e-01 -9.142755350798500e-02 -4.637167943866372e-02
-9.339339339339340e-01 -9.175768424291651e-02 -4.665064689788150e-02
-9.319319319319319e-01 -9.203588713086219e-02 -4.693173273011127e-02
-9.299299299299300e-01 -9.226425585981989e-02 -4.721495525275837e-02
-9.279279279279279e-01 -9.244484153084433e-02 -4.750033294172168e-02
-9.259259259259259e-01 -9.257965322191959e-02 -4.778788443232275e-02
-9.239239239239239e-01 -9.267065854649541e-02 -4.807762852022245e-02
-9.219219219219219e-01 -9.271978420672292e-02 -4.836958416232425e-02
-9.199199199199199e-01 -9.272891654142658e-02 -4.866377047766365e-02
-9.179179179179179e-01 -9.269990206884751e-02 -4.896020674828263e-02
-9.159159159159159e-01 -9.263454802419389e-02 -4.925891242008808e-02
-9.139139139139139e-01 -9.253462289203442e-02 -4.955990710369394e-02
-9.119119119119119e-01 -9.240185693356942e-02 -4.986321057524511e-02
-9.099099099099099e-01 -9.223794270881551e-02 -5.016884277722339e-02
-9.079079079079079e-01 -9.204453559373831e-02 -5.047682381923319e-02
-9.059059059059059e-01 -9.182325429236821e-02 -5.078717397876691e-02
-9.039039039039038e-01 -9.157568134393418e-02 -5.109991370194843e-02
-9.019019019019019e-01 -9.130336362504957e-02 -5.141506360425371e-02
-8.998998998998999e-01 -9.100781284698498e-02 -5.173264447120755e-02
-8.978978978978979e-01 -9.069050604806179e-02 -5.205267725905491e-02
-8.958958958958959e-01 -9.035288608120108e-02 -5.237518309540595e-02
-8.938938938938938e-01 -8.999636209666115e-02 -5.270018327985346e-02
-8.918918918918919e-01 -8.962231001999812e-02 -5.302769928456103e-02
-8.898898898898899e-01 -8.923207302528267e-02 -5.335775275482130e-02
-8.878878878878879e-01 -8.882696200360665e-02 -5.369036550958207e-02
-8.858858858858859e-01 -8.840825602691299e-02 -5.402555954193961e-02
-8.838838838838838e-01 -8.797720280718158e-02 -5.436335701959715e-02
-8.818818818818819e-01 -8.753501915100483e-02 -5.470378028528730e-02
-8.798798798798799e-01 -8.708289140958496e-02 -5.504685185715680e-02
-8.778778778778779e-01 -8.662197592418654e-02 -5.539259442911188e-02
-8.758758758758759e-01 -8.615339946707616e-02 -5.574103087112257e-02
-8.738738738738738e-01 -8.567825967798191e-02 -5.609218422948454e-02
-8.718718718718719e-01 -8.519762549610511e-02 -5.644607772703610e-02
-8.698698698698699e-01 -8.471253758771581e-02 -5.680273476332928e-02
-8.678678678678678e-01 -8.422400876936463e-02 -5.716217891475246e-02
-8.658658658658659e-01 -8.373302442674255e-02 -5.752443393460284e-02
-8.638638638638638e-01 -8.324054292921979e-02 -5.788952375310703e-02
-8.618618618618619e-01 -8.274749604009622e-02 -5.825747247738721e-02
-8.598598598598599e-01 -8.225478932259368e-02 -5.862830439137123e-02
-8.578578578578578e-01 -8.176330254162212e-02 -5.900204395564397e-02
-8.558558558558559e-01 -8.127389006135030e-02 -5.937871580723818e-02
-8.538538538538538e-01 -8.078738123861184e-02 -5.975834475936224e-02
-8.518518518518519e-01 -8.030458081217776e-02 -6.014095580106240e-02
-8.498498498498499e-01 -7.982626928792561e-02 -6.052657409681739e-02
-8.478478478478478e-01 -7.935320331993619e-02 -6.091522498606243e-02
-8.458458458458459e-01 -7.888611608754771e-02 -6.130693398264029e-02
-8.438438438438438e-01 -7.842571766839786e-02 -6.170172677417698e-02
-8.418418418418419e-01 -7.797269540748364e-02 -6.209962922137855e-02
-8.398398398398399e-01 -7.752771428226884e-02 -6.250066735724738e-02
-8.378378378378378e-01 -7.709141726386913e-02 -6.290486738621369e-02
-8.358358358358359e-01 -7.666442567434399e-02 -6.331225568318039e-02
-8.338338338338338e-01 -7.624733954012507e-02 -6.372285879247770e-02
-8.318318318318318e-01 -7.584073794161053e-02 -6.413670342672431e-02
-8.298298298298299e-01 -7.544517935895396e-02 -6.455381646559233e-02
-8.278278278278278e-01 -7.506120201407751e-02 -6.497422495447196e-02
-8.258258258258259e-01 -7.468932420893758e-02 -6.539795610303323e-02
-8.238238238238238e-01 -7.433004466007211e-02 -6.582503728368075e-02
-8.218218218218218e-01 -7.398384282945801e-02 -6.625549602989805e-02
-8.198198198198199e-01 -7.365117925170689e-02 -6.668936003447802e-02
-8.178178178178178e-01 -7.333249585762787e-02 -6.712665714763506e-02
-8.158158158158157e-01 -7.302821629418524e-02 -6.756741537499575e-02
-8.138138138138138e-01 -7.273874624087906e-02 -6.801166287546341e-02
-8.118118118118118e-01 -7.246447372257671e-02 -6.845942795895306e-02
-8.098098098098099e-01 -7.220576941882297e-02 -6.891073908399176e-02
-8.078078078078078e-01 -7.196298696965635e-02 -6.936562485518073e-02
-8.058058058058057e-01 -7.173646327795903e-02 -6.982411402051440e-02
-8.038038038038038e-01 -7.152651880836779e-02 -7.028623546855191e-02
-8.018018018018018e-01 -7.133345788277293e-02 -7.075201822543660e-02
-7.997997997997998e-01 -7.115756897243254e-02 -7.122149145175824e-02
-7.977977977977978e-01 -7.099912498672882e-02 -7.169468443925336e-02
-7.957957957957957e-01 -7.085838355859307e-02 -7.217162660733895e-02
-7.937937937937938e-01 -7.073558732662628e-02 -7.265234749947347e-02
-7.917917917917918e-01 -7.063096421394166e-02 -7.313687677934098e-02
-7.897897897897898e-01 -7.054472770375528e-02 -7.362524422685221e-02
-7.877877877877878e-01 -7.047707711175143e-02 -7.411747973395692e-02
-7.857857857857857e-01 -7.042819785524844e-02 -7.461361330026282e-02
-7.837837837837838e-01 -7.039826171919099e-02 -7.511367502845391e-02
-7.817817817817818e-01 -7.038742711899479e-02 -7.561769511950343e-02
-7.797797797797797e-01 -7.039583936026923e-02 -7.612570386767457e-02
