-1.000000000000000e+00 -1.169964809652208e-02 -3.846153846153846e-02
-9.979979979979980e-01 -1.313575208735974e-02 -3.868149293333478e-02
-9.959959959959960e-01 -1.456308136851964e-02 -3.890305734066357e-02
-9.939939939939940e-01 -1.598165354222763e-02 -3.912624546108161e-02
-9.919919919919920e-01 -1.739148621070992e-02 -3.935107119793647e-02
-9.899899899899900e-01 -1.879259697619237e-02 -3.957754858140146e-02
-9.879879879879880e-01 -2.018500344090111e-02 -3.980569176951319e-02
-9.859859859859860e-01 -2.156872320706224e-02 -4.003551504921135e-02
-9.839839839839840e-01 -2.294377387690164e-02 -4.026703283738031e-02
-9.819819819819819e-01 -2.431017305264550e-02 -4.050025968189265e-02
-9.799799799799800e-01 -2.566793833651970e-02 -4.073521026265390e-02
-9.779779779779780e-01 -2.701708733075036e-02 -4.097189939264863e-02
-9.759759759759760e-01 -2.835763763756357e-02 -4.121034201898733e-02
-9.739739739739740e-01 -2.968960685918522e-02 -4.145055322395374e-02
-9.719719719719719e-01 -3.101301259784150e-02 -4.169254822605262e-02
-9.699699699699700e-01 -3.232787245575830e-02 -4.193634238105721e-02
-9.679679679679680e-01 -3.363420403516171e-02 -4.218195118305647e-02
-9.659659659659660e-01 -3.493202493827786e-02 -4.242939026550129e-02
-9.639639639639640e-01 -3.622135276733261e-02 -4.267867540224966e-02
-9.619619619619619e-01 -3.750220512455216e-02 -4.292982250861029e-02
-9.599599599599600e-01 -3.877459961216239e-02 -4.318284764238412e-02
-9.579579579579579e-01 -4.003855383238948e-02 -4.343776700490365e-02
-9.559559559559559e-01 -4.129408538745932e-02 -4.369459694206920e-02
-9.539539539539540e-01 -4.254121187959802e-02 -4.395335394538210e-02
-9.519519519519519e-01 -4.377995091103169e-02 -4.421405465297404e-02
-9.499499499499500e-01 -4.501032008398620e-02 -4.447671585063215e-02
-9.479479479479479e-01 -4.623233700068774e-02 -4.474135447281947e-02
-9.459459459459459e-01 -4.744601926336221e-02 -4.500798760368995e-02
-9.439439439439440e-01 -4.865138447423569e-02 -4.527663247809786e-02
-9.419419419419419e-01 -4.984845023553431e-02 -4.554730648260068e-02
-9.399399399399400e-01 -5.103723414948395e-02 -4.582002715645508e-02
-9.379379379379379e-01 -5.221775381831079e-02 -4.609481219260537e-02
-9.359359359359359e-01 -5.339002684424072e-02 -4.637167943866372e-02
-9.339339339339340e-01 -5.455407082949984e-02 -4.665064689788150e-02
-9.319319319319319e-01 -5.570990337631426e-02 -4.693173273011127e-02
-9.299299299299300e-01 -5.685754208690987e-02 -4.721495525275837e-02
-9.279279279279279e-01 -5.799700456351285e-02 -4.750033294172168e-02
-9.259259259259259e-01 -5.912830840834910e-02 -4.778788443232275e-02
-9.239239239239239e-01 -6.025147122364476e-02 -4.807762852022245e-02
-9.219219219219219e-01 -6.136651061162576e-02 -4.836958416232425e-02
-9.199199199199199e-01 -6.247344417451819e-02 -4.866377047766365e-02
-9.179179179179179e-01 -6.357228951454816e-02 -4.896020674828263e-02
-9.159159159159159e-01 -6.466306423394155e-02 -4.925891242008808e-02
-9.139139139139139e-01 -6.574578593492454e-02 -4.955990710369394e-02
-9.119119119119119e-01 -6.682047221972304e-02 -4.986321057524511e-02
-9.099099099099099e-01 -6.788714069056313e-02 -5.016884277722339e-02
-9.079079079079079e-01 -6.894580894967092e-02 -5.047682381923319e-02
-9.059059059059059e-01 -6.999649459927233e-02 -5.078717397876691e-02
-9.039039039039038e-01 -7.103921524159348e-02 -5.109991370194843e-02
-9.019019019019019e-01 -7.207398847886032e-02 -5.141506360425371e-02
-8.998998998998999e-01 -7.310083191329893e-02 -5.173264447120755e-02
-8.978978978978979e-01 -7.411976314713539e-02 -5.205267725905491e-02
-8.958958958958959e-01 -7.513079978259564e-02 -5.237518309540595e-02
-8.938938938938938e-01 -7.613395942190582e-02 -5.270018327985346e-02
-8.918918918918919e-01 -7.712925966729184e-02 -5.302769928456103e-02
-8.898898898898899e-01 -7.811671812097980e-02 -5.335775275482130e-02
-8.878878878878879e-01 -7.909635238519579e-02 -5.369036550958207e-02
-8.858858858858859e-01 -8.006818006216572e-02 -5.402555954193961e-02
-8.838838838838838e-01 -8.103221875411576e-02 -5.436335701959715e-02
-8.818818818818819e-01 -8.198848606327180e-02 -5.470378028528730e-02
-8.798798798798799e-01 -8.293699959185996e-02 -5.504685185715680e-02
-8.778778778778779e-01 -8.387777694210631e-02 -5.539259442911188e-02
-8.758758758758759e-01 -8.481083571623679e-02 -5.574103087112257e-02
-8.738738738738738e-01 -8.573619351647753e-02 -5.609218422948454e-02
-8.718718718718719e-01 -8.665386794505445e-02 -5.644607772703610e-02
-8.698698698698699e-01 -8.756387660419367e-02 -5.680273476332928e-02
